"Step","rl.grpo_llama.3b_stable.130b_decay.openr1.010.omi2.020_rlctx.4.8k_math.8k_orzbase_0415_1540 - val/test_score/GSM8k","rl.grpo_llama.3b_stable.130b_decay.openr1.010.omi2.020_rlctx.4.8k_math.8k_orzbase_0415_1540 - val/test_score/GSM8k__MIN","rl.grpo_llama.3b_stable.130b_decay.openr1.010.omi2.020_rlctx.4.8k_math.8k_orzbase_0415_1540 - val/test_score/GSM8k__MAX","rl.grpo_llama.3b_stable.130b_decay.openr1.015.omi2.015_rlctx.4.8k_math.8k_orzbase_0415_1539 - val/test_score/GSM8k","rl.grpo_llama.3b_stable.130b_decay.openr1.015.omi2.015_rlctx.4.8k_math.8k_orzbase_0415_1539 - val/test_score/GSM8k__MIN","rl.grpo_llama.3b_stable.130b_decay.openr1.015.omi2.015_rlctx.4.8k_math.8k_orzbase_0415_1539 - val/test_score/GSM8k__MAX","rl.grpo_llama.3b_stable.130b_decay.openr1.020.omi2.010_rlctx.4.8k_orzbase_math.8k_0415_1537 - val/test_score/GSM8k","rl.grpo_llama.3b_stable.130b_decay.openr1.020.omi2.010_rlctx.4.8k_orzbase_math.8k_0415_1537 - val/test_score/GSM8k__MIN","rl.grpo_llama.3b_stable.130b_decay.openr1.020.omi2.010_rlctx.4.8k_orzbase_math.8k_0415_1537 - val/test_score/GSM8k__MAX"
"148","0.8127369219105383","0.8127369219105383","0.8127369219105383","0.8081880212282032","0.8081880212282032","0.8081880212282032","0.7937831690674754","0.7937831690674754","0.7937831690674754"
"152","0.8172858225928734","0.8172858225928734","0.8172858225928734","0.8248673237300985","0.8248673237300985","0.8248673237300985","0.8081880212282032","0.8081880212282032","0.8081880212282032"
"156","0.8180439727065959","0.8180439727065959","0.8180439727065959","0.8248673237300985","0.8248673237300985","0.8248673237300985","0.8066717210007581","0.8066717210007581","0.8066717210007581"
"160","0.8248673237300985","0.8248673237300985","0.8248673237300985","0.8225928733889311","0.8225928733889311","0.8225928733889311","0.8089461713419257","0.8089461713419257","0.8089461713419257"
"164","0.8180439727065959","0.8180439727065959","0.8180439727065959","0.8225928733889311","0.8225928733889311","0.8225928733889311","0.7998483699772555","0.7998483699772555","0.7998483699772555"
"168","0.8256254738438211","0.8256254738438211","0.8256254738438211","0.8112206216830933","0.8112206216830933","0.8112206216830933","0.800606520090978","0.800606520090978","0.800606520090978"
"172","0.8339651250947687","0.8339651250947687","0.8339651250947687","0.8263836239575436","0.8263836239575436","0.8263836239575436","0.8127369219105383","0.8127369219105383","0.8127369219105383"
"176","0.821076573161486","0.821076573161486","0.821076573161486","0.8180439727065959","0.8180439727065959","0.8180439727065959","0.8043972706595905","0.8043972706595905","0.8043972706595905"
"180","0.8278999241849886","0.8278999241849886","0.8278999241849886","0.8165276724791509","0.8165276724791509","0.8165276724791509","0.8013646702047005","0.8013646702047005","0.8013646702047005"
"184","0.8332069749810462","0.8332069749810462","0.8332069749810462","0.8203184230477635","0.8203184230477635","0.8203184230477635","0.8043972706595905","0.8043972706595905","0.8043972706595905"
"188","0.8263836239575436","0.8263836239575436","0.8263836239575436","0.8263836239575436","0.8263836239575436","0.8263836239575436","0.7983320697498104","0.7983320697498104","0.7983320697498104"
"192","0.8278999241849886","0.8278999241849886","0.8278999241849886","0.8218347232752085","0.8218347232752085","0.8218347232752085","0.800606520090978","0.800606520090978","0.800606520090978"
"196","0.824109173616376","0.824109173616376","0.824109173616376","0.8188021228203184","0.8188021228203184","0.8188021228203184","0.7915087187263078","0.7915087187263078","0.7915087187263078"
"200","0.8157695223654283","0.8157695223654283","0.8157695223654283","0.824109173616376","0.824109173616376","0.824109173616376","0.8119787717968158","0.8119787717968158","0.8119787717968158"
"204","0.8134950720242609","0.8134950720242609","0.8134950720242609","0.8180439727065959","0.8180439727065959","0.8180439727065959","0.8043972706595905","0.8043972706595905","0.8043972706595905"
"208","0.8043972706595905","0.8043972706595905","0.8043972706595905","0.8188021228203184","0.8188021228203184","0.8188021228203184","0.7998483699772555","0.7998483699772555","0.7998483699772555"
"212","0.8134950720242609","0.8134950720242609","0.8134950720242609","0.8165276724791509","0.8165276724791509","0.8165276724791509","0.8066717210007581","0.8066717210007581","0.8066717210007581"
"216","0.8074298711144806","0.8074298711144806","0.8074298711144806","0.8286580742987112","0.8286580742987112","0.8286580742987112","0.8134950720242609","0.8134950720242609","0.8134950720242609"
"220","0.8074298711144806","0.8074298711144806","0.8074298711144806","0.8165276724791509","0.8165276724791509","0.8165276724791509","0.8089461713419257","0.8089461713419257","0.8089461713419257"
"224","0.8081880212282032","0.8081880212282032","0.8081880212282032","0.8301743745261562","0.8301743745261562","0.8301743745261562","0.8036391205458681","0.8036391205458681","0.8036391205458681"
"228","0.8119787717968158","0.8119787717968158","0.8119787717968158","0.8324488248673237","0.8324488248673237","0.8324488248673237","0.7998483699772555","0.7998483699772555","0.7998483699772555"
"232","0.8150113722517058","0.8150113722517058","0.8150113722517058","0.8316906747536013","0.8316906747536013","0.8316906747536013","0.8112206216830933","0.8112206216830933","0.8112206216830933"
"236","0.8203184230477635","0.8203184230477635","0.8203184230477635","0.8256254738438211","0.8256254738438211","0.8256254738438211","0.8112206216830933","0.8112206216830933","0.8112206216830933"
"240","0.8097043214556482","0.8097043214556482","0.8097043214556482","0.8188021228203184","0.8188021228203184","0.8188021228203184","0.8043972706595905","0.8043972706595905","0.8043972706595905"
"244","0.8089461713419257","0.8089461713419257","0.8089461713419257","0.8157695223654283","0.8157695223654283","0.8157695223654283","0.8089461713419257","0.8089461713419257","0.8089461713419257"
"248","0.8104624715693708","0.8104624715693708","0.8104624715693708","0.8218347232752085","0.8218347232752085","0.8218347232752085","0.8089461713419257","0.8089461713419257","0.8089461713419257"
"252","0.8134950720242609","0.8134950720242609","0.8134950720242609","0.819560272934041","0.819560272934041","0.819560272934041","0.8051554207733131","0.8051554207733131","0.8051554207733131"
"256","0.8112206216830933","0.8112206216830933","0.8112206216830933","0.8278999241849886","0.8278999241849886","0.8278999241849886","0.8059135708870356","0.8059135708870356","0.8059135708870356"
"260","0.8081880212282032","0.8081880212282032","0.8081880212282032","0.821076573161486","0.821076573161486","0.821076573161486","0.8172858225928734","0.8172858225928734","0.8172858225928734"
"264","0.8066717210007581","0.8066717210007581","0.8066717210007581","0.824109173616376","0.824109173616376","0.824109173616376","0.8104624715693708","0.8104624715693708","0.8104624715693708"
"268","0.8059135708870356","0.8059135708870356","0.8059135708870356","0.821076573161486","0.821076573161486","0.821076573161486","0.8066717210007581","0.8066717210007581","0.8066717210007581"
"272","0.8036391205458681","0.8036391205458681","0.8036391205458681","0.8225928733889311","0.8225928733889311","0.8225928733889311","0.8074298711144806","0.8074298711144806","0.8074298711144806"
"276","0.8051554207733131","0.8051554207733131","0.8051554207733131","0.8286580742987112","0.8286580742987112","0.8286580742987112","0.8074298711144806","0.8074298711144806","0.8074298711144806"
"280","0.7998483699772555","0.7998483699772555","0.7998483699772555","0.8286580742987112","0.8286580742987112","0.8286580742987112","0.8134950720242609","0.8134950720242609","0.8134950720242609"
"284","0.8013646702047005","0.8013646702047005","0.8013646702047005","0.8286580742987112","0.8286580742987112","0.8286580742987112","0.8081880212282032","0.8081880212282032","0.8081880212282032"
"288","0.8013646702047005","0.8013646702047005","0.8013646702047005","0.8180439727065959","0.8180439727065959","0.8180439727065959","0.8074298711144806","0.8074298711144806","0.8074298711144806"
"292","0.8074298711144806","0.8074298711144806","0.8074298711144806","0.8362395754359363","0.8362395754359363","0.8362395754359363","0.8097043214556482","0.8097043214556482","0.8097043214556482"
"296","0.8112206216830933","0.8112206216830933","0.8112206216830933","0.8218347232752085","0.8218347232752085","0.8218347232752085","0.8134950720242609","0.8134950720242609","0.8134950720242609"
"300","0.7998483699772555","0.7998483699772555","0.7998483699772555","0.824109173616376","0.824109173616376","0.824109173616376","0.8013646702047005","0.8013646702047005","0.8013646702047005"
"304","0.8066717210007581","0.8066717210007581","0.8066717210007581","0.8225928733889311","0.8225928733889311","0.8225928733889311","0.8119787717968158","0.8119787717968158","0.8119787717968158"
"308","0.821076573161486","0.821076573161486","0.821076573161486","0.8203184230477635","0.8203184230477635","0.8203184230477635","0.824109173616376","0.824109173616376","0.824109173616376"
"312","0.8097043214556482","0.8097043214556482","0.8097043214556482","0.8188021228203184","0.8188021228203184","0.8188021228203184","0.8112206216830933","0.8112206216830933","0.8112206216830933"
"316","0.8036391205458681","0.8036391205458681","0.8036391205458681","0.8332069749810462","0.8332069749810462","0.8332069749810462","0.8180439727065959","0.8180439727065959","0.8180439727065959"
"320","0.8066717210007581","0.8066717210007581","0.8066717210007581","0.8309325246398787","0.8309325246398787","0.8309325246398787","0.821076573161486","0.821076573161486","0.821076573161486"
"324","0.8119787717968158","0.8119787717968158","0.8119787717968158","0.8294162244124337","0.8294162244124337","0.8294162244124337","0.8203184230477635","0.8203184230477635","0.8203184230477635"
"328","0.8112206216830933","0.8112206216830933","0.8112206216830933","0.8301743745261562","0.8301743745261562","0.8301743745261562","0.8157695223654283","0.8157695223654283","0.8157695223654283"
"332","0.8157695223654283","0.8157695223654283","0.8157695223654283","0.821076573161486","0.821076573161486","0.821076573161486","0.8142532221379833","0.8142532221379833","0.8142532221379833"
"336","0.8150113722517058","0.8150113722517058","0.8150113722517058","0.8271417740712661","0.8271417740712661","0.8271417740712661","0.8150113722517058","0.8150113722517058","0.8150113722517058"
"340","0.8119787717968158","0.8119787717968158","0.8119787717968158","0.8218347232752085","0.8218347232752085","0.8218347232752085","0.8218347232752085","0.8218347232752085","0.8218347232752085"
"344","0.8172858225928734","0.8172858225928734","0.8172858225928734","","","","0.8150113722517058","0.8150113722517058","0.8150113722517058"
"348","0.8089461713419257","0.8089461713419257","0.8089461713419257","","","","0.8127369219105383","0.8127369219105383","0.8127369219105383"
"352","0.8142532221379833","0.8142532221379833","0.8142532221379833","","","","0.8119787717968158","0.8119787717968158","0.8119787717968158"
"356","0.8150113722517058","0.8150113722517058","0.8150113722517058","","","","0.8043972706595905","0.8043972706595905","0.8043972706595905"
"360","0.8127369219105383","0.8127369219105383","0.8127369219105383","","","","0.8059135708870356","0.8059135708870356","0.8059135708870356"
"364","0.8112206216830933","0.8112206216830933","0.8112206216830933","","","","0.8089461713419257","0.8089461713419257","0.8089461713419257"
"368","0.8074298711144806","0.8074298711144806","0.8074298711144806","","","","0.8043972706595905","0.8043972706595905","0.8043972706595905"
"372","0.8112206216830933","0.8112206216830933","0.8112206216830933","","","","0.8013646702047005","0.8013646702047005","0.8013646702047005"
"376","0.8127369219105383","0.8127369219105383","0.8127369219105383","","","","0.8089461713419257","0.8089461713419257","0.8089461713419257"
"380","0.8066717210007581","0.8066717210007581","0.8066717210007581","","","","0.8066717210007581","0.8066717210007581","0.8066717210007581"
"384","0.8036391205458681","0.8036391205458681","0.8036391205458681","","","","0.8104624715693708","0.8104624715693708","0.8104624715693708"
"388","0.8074298711144806","0.8074298711144806","0.8074298711144806","","","","0.8112206216830933","0.8112206216830933","0.8112206216830933"
"392","0.8142532221379833","0.8142532221379833","0.8142532221379833","","","","0.8112206216830933","0.8112206216830933","0.8112206216830933"
"396","0.8127369219105383","0.8127369219105383","0.8127369219105383","","","","0.8051554207733131","0.8051554207733131","0.8051554207733131"
"400","0.821076573161486","0.821076573161486","0.821076573161486","","","","0.8074298711144806","0.8074298711144806","0.8074298711144806"
"404","0.819560272934041","0.819560272934041","0.819560272934041","","","","0.8089461713419257","0.8089461713419257","0.8089461713419257"
"408","0.8081880212282032","0.8081880212282032","0.8081880212282032","","","","0.8051554207733131","0.8051554207733131","0.8051554207733131"
"412","0.8097043214556482","0.8097043214556482","0.8097043214556482","","","","0.8150113722517058","0.8150113722517058","0.8150113722517058"
"416","0.8074298711144806","0.8074298711144806","0.8074298711144806","","","","0.8127369219105383","0.8127369219105383","0.8127369219105383"
"420","0.8104624715693708","0.8104624715693708","0.8104624715693708","","","","0.8081880212282032","0.8081880212282032","0.8081880212282032"
"424","0.824109173616376","0.824109173616376","0.824109173616376","","","","0.8028809704321456","0.8028809704321456","0.8028809704321456"
"428","0.8172858225928734","0.8172858225928734","0.8172858225928734","","","","0.7945413191811979","0.7945413191811979","0.7945413191811979"
"432","0.824109173616376","0.824109173616376","0.824109173616376","","","","0.8081880212282032","0.8081880212282032","0.8081880212282032"
"436","0.8134950720242609","0.8134950720242609","0.8134950720242609","","","","0.8127369219105383","0.8127369219105383","0.8127369219105383"
"440","0.8248673237300985","0.8248673237300985","0.8248673237300985","","","","0.8059135708870356","0.8059135708870356","0.8059135708870356"
"444","0.8324488248673237","0.8324488248673237","0.8324488248673237","","","","0.7975739196360879","0.7975739196360879","0.7975739196360879"
"448","0.821076573161486","0.821076573161486","0.821076573161486","","","","","",""
"452","0.8142532221379833","0.8142532221379833","0.8142532221379833","","","","","",""
"456","0.8225928733889311","0.8225928733889311","0.8225928733889311","","","","","",""
"460","0.8225928733889311","0.8225928733889311","0.8225928733889311","","","","","",""
"464","0.8256254738438211","0.8256254738438211","0.8256254738438211","","","","","",""
"468","0.8188021228203184","0.8188021228203184","0.8188021228203184","","","","","",""
"472","0.824109173616376","0.824109173616376","0.824109173616376","","","","","",""
"476","0.8188021228203184","0.8188021228203184","0.8188021228203184","","","","","",""
"480","0.8309325246398787","0.8309325246398787","0.8309325246398787","","","","","",""
"484","0.8354814253222138","0.8354814253222138","0.8354814253222138","","","","","",""
"488","0.824109173616376","0.824109173616376","0.824109173616376","","","","","",""
"492","0.8225928733889311","0.8225928733889311","0.8225928733889311","","","","","",""
"496","0.8256254738438211","0.8256254738438211","0.8256254738438211","","","","","",""
"500","0.821076573161486","0.821076573161486","0.821076573161486","","","","","",""
"504","0.8097043214556482","0.8097043214556482","0.8097043214556482","","","","","",""
