"Step","rl.grpo_llama.3b_stable.130b_decay.openr1.010.omi2.020_rlctx.4.8k_math.8k_orzbase_0415_1540 - val/test_score/OlympiadBench","rl.grpo_llama.3b_stable.130b_decay.openr1.010.omi2.020_rlctx.4.8k_math.8k_orzbase_0415_1540 - val/test_score/OlympiadBench__MIN","rl.grpo_llama.3b_stable.130b_decay.openr1.010.omi2.020_rlctx.4.8k_math.8k_orzbase_0415_1540 - val/test_score/OlympiadBench__MAX","rl.grpo_llama.3b_stable.130b_decay.openr1.015.omi2.015_rlctx.4.8k_math.8k_orzbase_0415_1539 - val/test_score/OlympiadBench","rl.grpo_llama.3b_stable.130b_decay.openr1.015.omi2.015_rlctx.4.8k_math.8k_orzbase_0415_1539 - val/test_score/OlympiadBench__MIN","rl.grpo_llama.3b_stable.130b_decay.openr1.015.omi2.015_rlctx.4.8k_math.8k_orzbase_0415_1539 - val/test_score/OlympiadBench__MAX","rl.grpo_llama.3b_stable.130b_decay.openr1.020.omi2.010_rlctx.4.8k_orzbase_math.8k_0415_1537 - val/test_score/OlympiadBench","rl.grpo_llama.3b_stable.130b_decay.openr1.020.omi2.010_rlctx.4.8k_orzbase_math.8k_0415_1537 - val/test_score/OlympiadBench__MIN","rl.grpo_llama.3b_stable.130b_decay.openr1.020.omi2.010_rlctx.4.8k_orzbase_math.8k_0415_1537 - val/test_score/OlympiadBench__MAX"
"252","0.23179791976225855","0.23179791976225855","0.23179791976225855","0.2288261515601783","0.2288261515601783","0.2288261515601783","0.2288261515601783","0.2288261515601783","0.2288261515601783"
"256","0.21545319465081725","0.21545319465081725","0.21545319465081725","0.2213967310549777","0.2213967310549777","0.2213967310549777","0.23922734026745915","0.23922734026745915","0.23922734026745915"
"260","0.22436849925705796","0.22436849925705796","0.22436849925705796","0.22288261515601784","0.22288261515601784","0.22288261515601784","0.237741456166419","0.237741456166419","0.237741456166419"
"264","0.212481426448737","0.212481426448737","0.212481426448737","0.2213967310549777","0.2213967310549777","0.2213967310549777","0.23179791976225855","0.23179791976225855","0.23179791976225855"
"268","0.22288261515601784","0.22288261515601784","0.22288261515601784","0.22734026745913818","0.22734026745913818","0.22734026745913818","0.2436849925705795","0.2436849925705795","0.2436849925705795"
"272","0.21693907875185736","0.21693907875185736","0.21693907875185736","0.2139673105497771","0.2139673105497771","0.2139673105497771","0.24071322436849926","0.24071322436849926","0.24071322436849926"
"276","0.2139673105497771","0.2139673105497771","0.2139673105497771","0.21545319465081725","0.21545319465081725","0.21545319465081725","0.21693907875185736","0.21693907875185736","0.21693907875185736"
"280","0.21545319465081725","0.21545319465081725","0.21545319465081725","0.17979197622585438","0.17979197622585438","0.17979197622585438","0.22585438335809807","0.22585438335809807","0.22585438335809807"
"284","0.212481426448737","0.212481426448737","0.212481426448737","0.2139673105497771","0.2139673105497771","0.2139673105497771","0.2199108469539376","0.2199108469539376","0.2199108469539376"
"288","0.22288261515601784","0.22288261515601784","0.22288261515601784","0.20950965824665677","0.20950965824665677","0.20950965824665677","0.23179791976225855","0.23179791976225855","0.23179791976225855"
"292","0.237741456166419","0.237741456166419","0.237741456166419","0.21693907875185736","0.21693907875185736","0.21693907875185736","0.22436849925705796","0.22436849925705796","0.22436849925705796"
"296","0.22288261515601784","0.22288261515601784","0.22288261515601784","0.20950965824665677","0.20950965824665677","0.20950965824665677","0.22585438335809807","0.22585438335809807","0.22585438335809807"
"300","0.24665676077265974","0.24665676077265974","0.24665676077265974","0.22585438335809807","0.22585438335809807","0.22585438335809807","0.23476968796433878","0.23476968796433878","0.23476968796433878"
"304","0.21842496285289748","0.21842496285289748","0.21842496285289748","0.20802377414561665","0.20802377414561665","0.20802377414561665","0.2303120356612184","0.2303120356612184","0.2303120356612184"
"308","0.2213967310549777","0.2213967310549777","0.2213967310549777","0.2139673105497771","0.2139673105497771","0.2139673105497771","0.21545319465081725","0.21545319465081725","0.21545319465081725"
"312","0.21842496285289748","0.21842496285289748","0.21842496285289748","0.2065378900445765","0.2065378900445765","0.2065378900445765","0.237741456166419","0.237741456166419","0.237741456166419"
"316","0.2213967310549777","0.2213967310549777","0.2213967310549777","0.2213967310549777","0.2213967310549777","0.2213967310549777","0.22734026745913818","0.22734026745913818","0.22734026745913818"
"320","0.22436849925705796","0.22436849925705796","0.22436849925705796","0.20950965824665677","0.20950965824665677","0.20950965824665677","0.24219910846953938","0.24219910846953938","0.24219910846953938"
"324","0.21693907875185736","0.21693907875185736","0.21693907875185736","0.20802377414561665","0.20802377414561665","0.20802377414561665","0.22288261515601784","0.22288261515601784","0.22288261515601784"
"328","0.2303120356612184","0.2303120356612184","0.2303120356612184","0.21693907875185736","0.21693907875185736","0.21693907875185736","0.21842496285289748","0.21842496285289748","0.21842496285289748"
"332","0.212481426448737","0.212481426448737","0.212481426448737","0.20802377414561665","0.20802377414561665","0.20802377414561665","0.20208023774145617","0.20208023774145617","0.20208023774145617"
"336","0.22288261515601784","0.22288261515601784","0.22288261515601784","0.2065378900445765","0.2065378900445765","0.2065378900445765","0.23179791976225855","0.23179791976225855","0.23179791976225855"
"340","0.22436849925705796","0.22436849925705796","0.22436849925705796","0.1976225854383358","0.1976225854383358","0.1976225854383358","0.22288261515601784","0.22288261515601784","0.22288261515601784"
"344","0.2139673105497771","0.2139673105497771","0.2139673105497771","","","","0.22734026745913818","0.22734026745913818","0.22734026745913818"
"348","0.23922734026745915","0.23922734026745915","0.23922734026745915","","","","0.22436849925705796","0.22436849925705796","0.22436849925705796"
"352","0.21842496285289748","0.21842496285289748","0.21842496285289748","","","","0.2303120356612184","0.2303120356612184","0.2303120356612184"
"356","0.22436849925705796","0.22436849925705796","0.22436849925705796","","","","0.2213967310549777","0.2213967310549777","0.2213967310549777"
"360","0.22288261515601784","0.22288261515601784","0.22288261515601784","","","","0.23476968796433878","0.23476968796433878","0.23476968796433878"
"364","0.2303120356612184","0.2303120356612184","0.2303120356612184","","","","0.22436849925705796","0.22436849925705796","0.22436849925705796"
"368","0.2139673105497771","0.2139673105497771","0.2139673105497771","","","","0.22436849925705796","0.22436849925705796","0.22436849925705796"
"372","0.2303120356612184","0.2303120356612184","0.2303120356612184","","","","0.21842496285289748","0.21842496285289748","0.21842496285289748"
"376","0.22585438335809807","0.22585438335809807","0.22585438335809807","","","","0.23922734026745915","0.23922734026745915","0.23922734026745915"
"380","0.21545319465081725","0.21545319465081725","0.21545319465081725","","","","0.2213967310549777","0.2213967310549777","0.2213967310549777"
"384","0.2213967310549777","0.2213967310549777","0.2213967310549777","","","","0.23476968796433878","0.23476968796433878","0.23476968796433878"
"388","0.2288261515601783","0.2288261515601783","0.2288261515601783","","","","0.22436849925705796","0.22436849925705796","0.22436849925705796"
"392","0.23328380386329867","0.23328380386329867","0.23328380386329867","","","","0.2303120356612184","0.2303120356612184","0.2303120356612184"
"396","0.2303120356612184","0.2303120356612184","0.2303120356612184","","","","0.23179791976225855","0.23179791976225855","0.23179791976225855"
"400","0.23179791976225855","0.23179791976225855","0.23179791976225855","","","","0.23328380386329867","0.23328380386329867","0.23328380386329867"
"404","0.2288261515601783","0.2288261515601783","0.2288261515601783","","","","0.22288261515601784","0.22288261515601784","0.22288261515601784"
"408","0.23476968796433878","0.23476968796433878","0.23476968796433878","","","","0.2199108469539376","0.2199108469539376","0.2199108469539376"
"412","0.2288261515601783","0.2288261515601783","0.2288261515601783","","","","0.2303120356612184","0.2303120356612184","0.2303120356612184"
"416","0.23476968796433878","0.23476968796433878","0.23476968796433878","","","","0.22288261515601784","0.22288261515601784","0.22288261515601784"
"420","0.21842496285289748","0.21842496285289748","0.21842496285289748","","","","0.21842496285289748","0.21842496285289748","0.21842496285289748"
"424","0.2362555720653789","0.2362555720653789","0.2362555720653789","","","","0.2139673105497771","0.2139673105497771","0.2139673105497771"
"428","0.2362555720653789","0.2362555720653789","0.2362555720653789","","","","0.22436849925705796","0.22436849925705796","0.22436849925705796"
"432","0.2288261515601783","0.2288261515601783","0.2288261515601783","","","","0.2303120356612184","0.2303120356612184","0.2303120356612184"
"436","0.22436849925705796","0.22436849925705796","0.22436849925705796","","","","0.1961367013372957","0.1961367013372957","0.1961367013372957"
"440","0.23476968796433878","0.23476968796433878","0.23476968796433878","","","","0.2288261515601783","0.2288261515601783","0.2288261515601783"
"444","0.2213967310549777","0.2213967310549777","0.2213967310549777","","","","0.22288261515601784","0.22288261515601784","0.22288261515601784"
"448","0.2139673105497771","0.2139673105497771","0.2139673105497771","","","","","",""
"452","0.2213967310549777","0.2213967310549777","0.2213967310549777","","","","","",""
"456","0.2050520059435364","0.2050520059435364","0.2050520059435364","","","","","",""
"460","0.20950965824665677","0.20950965824665677","0.20950965824665677","","","","","",""
"464","0.23179791976225855","0.23179791976225855","0.23179791976225855","","","","","",""
"468","0.21842496285289748","0.21842496285289748","0.21842496285289748","","","","","",""
"472","0.20950965824665677","0.20950965824665677","0.20950965824665677","","","","","",""
"476","0.2362555720653789","0.2362555720653789","0.2362555720653789","","","","","",""
"480","0.212481426448737","0.212481426448737","0.212481426448737","","","","","",""
"484","0.22585438335809807","0.22585438335809807","0.22585438335809807","","","","","",""
"488","0.24814264487369986","0.24814264487369986","0.24814264487369986","","","","","",""
"492","0.23922734026745915","0.23922734026745915","0.23922734026745915","","","","","",""
"496","0.22288261515601784","0.22288261515601784","0.22288261515601784","","","","","",""
"500","0.22585438335809807","0.22585438335809807","0.22585438335809807","","","","","",""
"504","0.23328380386329867","0.23328380386329867","0.23328380386329867","","","","","",""
