"Step","rl.grpo_llama.3b_stable.130b_decay.omi.040.10B_math.8k_0413_1104 - val_response_length/test_length_correct/OlympiadBench","rl.grpo_llama.3b_stable.130b_decay.omi.040.10B_math.8k_0413_1104 - val_response_length/test_length_correct/OlympiadBench__MIN","rl.grpo_llama.3b_stable.130b_decay.omi.040.10B_math.8k_0413_1104 - val_response_length/test_length_correct/OlympiadBench__MAX","rl.grpo_llama.3b_stable.130b_decay.omi.030.10B_math.8k_0413_1048 - val_response_length/test_length_correct/OlympiadBench","rl.grpo_llama.3b_stable.130b_decay.omi.030.10B_math.8k_0413_1048 - val_response_length/test_length_correct/OlympiadBench__MIN","rl.grpo_llama.3b_stable.130b_decay.omi.030.10B_math.8k_0413_1048 - val_response_length/test_length_correct/OlympiadBench__MAX","rl.grpo_llama.3b_stable.130b_decay.omi.010.10B_math.8k_0413_0050 - val_response_length/test_length_correct/OlympiadBench","rl.grpo_llama.3b_stable.130b_decay.omi.010.10B_math.8k_0413_0050 - val_response_length/test_length_correct/OlympiadBench__MIN","rl.grpo_llama.3b_stable.130b_decay.omi.010.10B_math.8k_0413_0050 - val_response_length/test_length_correct/OlympiadBench__MAX","rl.grpo_llama.3b_stable.130b_decay.omi.020.10B_math.8k_0413_0050 - val_response_length/test_length_correct/OlympiadBench","rl.grpo_llama.3b_stable.130b_decay.omi.020.10B_math.8k_0413_0050 - val_response_length/test_length_correct/OlympiadBench__MIN","rl.grpo_llama.3b_stable.130b_decay.omi.020.10B_math.8k_0413_0050 - val_response_length/test_length_correct/OlympiadBench__MAX"
"40","440.10655737704917","440.10655737704917","440.10655737704917","457.86206896551727","457.86206896551727","457.86206896551727","434.8349514563107","434.8349514563107","434.8349514563107","395.4757281553398","395.4757281553398","395.4757281553398"
"44","441.91472868217056","441.91472868217056","441.91472868217056","438.4758064516129","438.4758064516129","438.4758064516129","486.0531914893617","486.0531914893617","486.0531914893617","426.1261261261261","426.1261261261261","426.1261261261261"
"48","418.3888888888889","418.3888888888889","418.3888888888889","478.5691056910569","478.5691056910569","478.5691056910569","438.97058823529414","438.97058823529414","438.97058823529414","434.53636363636366","434.53636363636366","434.53636363636366"
"52","434.1788617886179","434.1788617886179","434.1788617886179","467.4710743801653","467.4710743801653","467.4710743801653","442.5660377358491","442.5660377358491","442.5660377358491","459.0608695652174","459.0608695652174","459.0608695652174"
"56","419.4715447154472","419.4715447154472","419.4715447154472","483.9389312977099","483.9389312977099","483.9389312977099","440.1559633027523","440.1559633027523","440.1559633027523","490.01666666666665","490.01666666666665","490.01666666666665"
"60","384.42241379310343","384.42241379310343","384.42241379310343","535.4074074074074","535.4074074074074","535.4074074074074","490.0181818181818","490.0181818181818","490.0181818181818","467.14529914529913","467.14529914529913","467.14529914529913"
"64","416.6271186440678","416.6271186440678","416.6271186440678","505.1984126984127","505.1984126984127","505.1984126984127","515.3211009174312","515.3211009174312","515.3211009174312","489.83898305084745","489.83898305084745","489.83898305084745"
"68","410.0751879699248","410.0751879699248","410.0751879699248","492.92622950819674","492.92622950819674","492.92622950819674","510.0504201680672","510.0504201680672","510.0504201680672","489.5892857142857","489.5892857142857","489.5892857142857"
"72","415.5826771653543","415.5826771653543","415.5826771653543","477.8492063492063","477.8492063492063","477.8492063492063","472.60360360360363","472.60360360360363","472.60360360360363","562.5496183206106","562.5496183206106","562.5496183206106"
"76","410.5378787878788","410.5378787878788","410.5378787878788","525.1969696969697","525.1969696969697","525.1969696969697","429.7352941176471","429.7352941176471","429.7352941176471","501.8709677419355","501.8709677419355","501.8709677419355"
"80","438.66964285714283","438.66964285714283","438.66964285714283","481.8181818181818","481.8181818181818","481.8181818181818","466.1727272727273","466.1727272727273","466.1727272727273","489.26050420168065","489.26050420168065","489.26050420168065"
"84","455.6260162601626","455.6260162601626","455.6260162601626","509.61417322834643","509.61417322834643","509.61417322834643","494.72972972972974","494.72972972972974","494.72972972972974","541.4916666666667","541.4916666666667","541.4916666666667"
"88","447","447","447","492.5","492.5","492.5","522.1401869158879","522.1401869158879","522.1401869158879","514.6870229007634","514.6870229007634","514.6870229007634"
"92","445.3985507246377","445.3985507246377","445.3985507246377","500.7846153846154","500.7846153846154","500.7846153846154","496.8407079646018","496.8407079646018","496.8407079646018","476.888","476.888","476.888"
"96","464.34090909090907","464.34090909090907","464.34090909090907","482.53731343283584","482.53731343283584","482.53731343283584","446.45871559633025","446.45871559633025","446.45871559633025","499.14516129032256","499.14516129032256","499.14516129032256"
"100","466.328125","466.328125","466.328125","507.5820895522388","507.5820895522388","507.5820895522388","506.02479338842977","506.02479338842977","506.02479338842977","525.1896551724138","525.1896551724138","525.1896551724138"
"104","462.88461538461536","462.88461538461536","462.88461538461536","479.06060606060606","479.06060606060606","479.06060606060606","483","483","483","538.776","538.776","538.776"
"108","417.42857142857144","417.42857142857144","417.42857142857144","487.95652173913044","487.95652173913044","487.95652173913044","470.504132231405","470.504132231405","470.504132231405","459.3103448275862","459.3103448275862","459.3103448275862"
"112","439.384","439.384","439.384","489.5","489.5","489.5","454.8909090909091","454.8909090909091","454.8909090909091","546.765625","546.765625","546.765625"
"116","440.5196850393701","440.5196850393701","440.5196850393701","434.1007751937984","434.1007751937984","434.1007751937984","466.04273504273505","466.04273504273505","466.04273504273505","518.9126984126984","518.9126984126984","518.9126984126984"
"120","494.31297709923666","494.31297709923666","494.31297709923666","437.6774193548387","437.6774193548387","437.6774193548387","490.53846153846155","490.53846153846155","490.53846153846155","502.26666666666665","502.26666666666665","502.26666666666665"
"124","473.93382352941177","473.93382352941177","473.93382352941177","494.80152671755724","494.80152671755724","494.80152671755724","480.5","480.5","480.5","502.4","502.4","502.4"
"128","480.46774193548384","480.46774193548384","480.46774193548384","484.2916666666667","484.2916666666667","484.2916666666667","478.76","478.76","478.76","495.82300884955754","495.82300884955754","495.82300884955754"
"132","481.4580152671756","481.4580152671756","481.4580152671756","490.59842519685037","490.59842519685037","490.59842519685037","440.4347826086956","440.4347826086956","440.4347826086956","501.1467889908257","501.1467889908257","501.1467889908257"
"136","493.1832061068702","493.1832061068702","493.1832061068702","484.97014925373134","484.97014925373134","484.97014925373134","457.53636363636366","457.53636363636366","457.53636363636366","512.4298245614035","512.4298245614035","512.4298245614035"
"140","501.7299270072993","501.7299270072993","501.7299270072993","472.68382352941177","472.68382352941177","472.68382352941177","425.51428571428573","425.51428571428573","425.51428571428573","495.650406504065","495.650406504065","495.650406504065"
"144","441.7734375","441.7734375","441.7734375","485.86507936507934","485.86507936507934","485.86507936507934","436.3619047619048","436.3619047619048","436.3619047619048","494.11206896551727","494.11206896551727","494.11206896551727"
"148","463.3228346456693","463.3228346456693","463.3228346456693","462.51145038167937","462.51145038167937","462.51145038167937","450.3628318584071","450.3628318584071","450.3628318584071","495.7479674796748","495.7479674796748","495.7479674796748"
"152","441.6384615384615","441.6384615384615","441.6384615384615","449.31060606060606","449.31060606060606","449.31060606060606","472.30434782608694","472.30434782608694","472.30434782608694","490.536","490.536","490.536"
"156","456.5390625","456.5390625","456.5390625","511.24475524475525","511.24475524475525","511.24475524475525","462.504347826087","462.504347826087","462.504347826087","534.2635658914729","534.2635658914729","534.2635658914729"
"160","453.68992248062017","453.68992248062017","453.68992248062017","501.45522388059703","501.45522388059703","501.45522388059703","459.41379310344826","459.41379310344826","459.41379310344826","502.2926829268293","502.2926829268293","502.2926829268293"
"164","436.8939393939394","436.8939393939394","436.8939393939394","461.7368421052632","461.7368421052632","461.7368421052632","448.83898305084745","448.83898305084745","448.83898305084745","484.5948275862069","484.5948275862069","484.5948275862069"
"168","411.07142857142856","411.07142857142856","411.07142857142856","487.2992125984252","487.2992125984252","487.2992125984252","423.6161616161616","423.6161616161616","423.6161616161616","516.6583333333333","516.6583333333333","516.6583333333333"
"172","458.6521739130435","458.6521739130435","458.6521739130435","526.5642857142857","526.5642857142857","526.5642857142857","459.44736842105266","459.44736842105266","459.44736842105266","526.69918699187","526.69918699187","526.69918699187"
"176","488.4178082191781","488.4178082191781","488.4178082191781","497.77536231884056","497.77536231884056","497.77536231884056","500.9826086956522","500.9826086956522","500.9826086956522","470.8813559322034","470.8813559322034","470.8813559322034"
"180","474.76978417266184","474.76978417266184","474.76978417266184","470.3255813953488","470.3255813953488","470.3255813953488","463.76363636363635","463.76363636363635","463.76363636363635","505.104","505.104","505.104"
"184","452.8175182481752","452.8175182481752","452.8175182481752","494.9015151515151","494.9015151515151","494.9015151515151","512.3471074380166","512.3471074380166","512.3471074380166","490.784","490.784","490.784"
"188","496.9136690647482","496.9136690647482","496.9136690647482","487.6014492753623","487.6014492753623","487.6014492753623","483.0325203252033","483.0325203252033","483.0325203252033","480.52991452991455","480.52991452991455","480.52991452991455"
"192","423.1461538461538","423.1461538461538","423.1461538461538","498.7685950413223","498.7685950413223","498.7685950413223","504.33870967741933","504.33870967741933","504.33870967741933","450.9375","450.9375","450.9375"
"196","437.50375939849624","437.50375939849624","437.50375939849624","564.504","564.504","564.504","501.24","501.24","501.24","484.2212389380531","484.2212389380531","484.2212389380531"
"200","461.21875","461.21875","461.21875","464.4033613445378","464.4033613445378","464.4033613445378","504.69924812030075","504.69924812030075","504.69924812030075","457.6806722689076","457.6806722689076","457.6806722689076"
"204","456.1119402985075","456.1119402985075","456.1119402985075","477.9836065573771","477.9836065573771","477.9836065573771","468.43362831858406","468.43362831858406","468.43362831858406","434.6605504587156","434.6605504587156","434.6605504587156"
"208","418.02272727272725","418.02272727272725","418.02272727272725","466.13385826771656","466.13385826771656","466.13385826771656","446.6666666666667","446.6666666666667","446.6666666666667","448.6186440677966","448.6186440677966","448.6186440677966"
"212","448.45384615384614","448.45384615384614","448.45384615384614","429.8015873015873","429.8015873015873","429.8015873015873","492.63157894736844","492.63157894736844","492.63157894736844","447.6991869918699","447.6991869918699","447.6991869918699"
"216","446.8142857142857","446.8142857142857","446.8142857142857","465.25373134328356","465.25373134328356","465.25373134328356","496.6136363636364","496.6136363636364","496.6136363636364","462.1101694915254","462.1101694915254","462.1101694915254"
"220","418.5248226950355","418.5248226950355","418.5248226950355","452.92436974789916","452.92436974789916","452.92436974789916","482.60483870967744","482.60483870967744","482.60483870967744","476.9259259259259","476.9259259259259","476.9259259259259"
"224","448.7142857142857","448.7142857142857","448.7142857142857","488.8174603174603","488.8174603174603","488.8174603174603","469.4961832061069","469.4961832061069","469.4961832061069","450.35483870967744","450.35483870967744","450.35483870967744"
"228","427.39694656488547","427.39694656488547","427.39694656488547","489.75384615384615","489.75384615384615","489.75384615384615","464.675","464.675","464.675","465.54237288135596","465.54237288135596","465.54237288135596"
"232","437.5038167938931","437.5038167938931","437.5038167938931","436.6585365853659","436.6585365853659","436.6585365853659","499.9344262295082","499.9344262295082","499.9344262295082","460.81666666666666","460.81666666666666","460.81666666666666"
"236","436.9714285714286","436.9714285714286","436.9714285714286","549.9692307692308","549.9692307692308","549.9692307692308","449.05982905982904","449.05982905982904","449.05982905982904","487.51724137931035","487.51724137931035","487.51724137931035"
"240","444.8768115942029","444.8768115942029","444.8768115942029","423.991935483871","423.991935483871","423.991935483871","474.9596774193548","474.9596774193548","474.9596774193548","481.18110236220474","481.18110236220474","481.18110236220474"
"244","432.2406015037594","432.2406015037594","432.2406015037594","426.9925373134328","426.9925373134328","426.9925373134328","474.30434782608694","474.30434782608694","474.30434782608694","506.68548387096774","506.68548387096774","506.68548387096774"
"248","470.02919708029196","470.02919708029196","470.02919708029196","466.08","466.08","466.08","503.20338983050846","503.20338983050846","503.20338983050846","479.43801652892563","479.43801652892563","479.43801652892563"
"252","457.6940298507463","457.6940298507463","457.6940298507463","472.8235294117647","472.8235294117647","472.8235294117647","493.5593220338983","493.5593220338983","493.5593220338983","450.56779661016947","450.56779661016947","450.56779661016947"
"256","472.3103448275862","472.3103448275862","472.3103448275862","489.265625","489.265625","489.265625","494.7967479674797","494.7967479674797","494.7967479674797","490.58730158730157","490.58730158730157","490.58730158730157"
"260","455.53472222222223","455.53472222222223","455.53472222222223","519.9609375","519.9609375","519.9609375","539.7413793103449","539.7413793103449","539.7413793103449","478.1404958677686","478.1404958677686","478.1404958677686"
"264","464.9640287769784","464.9640287769784","464.9640287769784","492.03478260869565","492.03478260869565","492.03478260869565","493.0782608695652","493.0782608695652","493.0782608695652","519.1166666666667","519.1166666666667","519.1166666666667"
"268","454.7535211267606","454.7535211267606","454.7535211267606","444.96491228070175","444.96491228070175","444.96491228070175","532.8467741935484","532.8467741935484","532.8467741935484","485.0650406504065","485.0650406504065","485.0650406504065"
"272","461.484375","461.484375","461.484375","493.68992248062017","493.68992248062017","493.68992248062017","585.9320388349514","585.9320388349514","585.9320388349514","471.95575221238937","471.95575221238937","471.95575221238937"
"276","459.984","459.984","459.984","515.6475409836065","515.6475409836065","515.6475409836065","498.78761061946904","498.78761061946904","498.78761061946904","500.8157894736842","500.8157894736842","500.8157894736842"
"280","490.87412587412587","490.87412587412587","490.87412587412587","477.3719008264463","477.3719008264463","477.3719008264463","530.9098360655738","530.9098360655738","530.9098360655738","439.7894736842105","439.7894736842105","439.7894736842105"
"284","431.5839416058394","431.5839416058394","431.5839416058394","457.0687022900763","457.0687022900763","457.0687022900763","481.88495575221236","481.88495575221236","481.88495575221236","445.875","445.875","445.875"
"288","479.50666666666666","479.50666666666666","479.50666666666666","466.30434782608694","466.30434782608694","466.30434782608694","504.635593220339","504.635593220339","504.635593220339","472.38582677165357","472.38582677165357","472.38582677165357"
"292","447","447","447","449.90983606557376","449.90983606557376","449.90983606557376","521.9913793103449","521.9913793103449","521.9913793103449","490.51666666666665","490.51666666666665","490.51666666666665"
"296","467.9274193548387","467.9274193548387","467.9274193548387","486.73015873015873","486.73015873015873","486.73015873015873","521.1724137931035","521.1724137931035","521.1724137931035","468.97391304347826","468.97391304347826","468.97391304347826"
"300","468.54615384615386","468.54615384615386","468.54615384615386","470.6280991735537","470.6280991735537","470.6280991735537","525.3173076923077","525.3173076923077","525.3173076923077","445.9","445.9","445.9"
"304","465.1470588235294","465.1470588235294","465.1470588235294","456.15966386554624","456.15966386554624","456.15966386554624","466.8425925925926","466.8425925925926","466.8425925925926","435.4201680672269","435.4201680672269","435.4201680672269"
"308","474.7671232876712","474.7671232876712","474.7671232876712","487.5272727272727","487.5272727272727","487.5272727272727","489.9126213592233","489.9126213592233","489.9126213592233","428.27272727272725","428.27272727272725","428.27272727272725"
"312","492.6356589147287","492.6356589147287","492.6356589147287","455.8099173553719","455.8099173553719","455.8099173553719","448.9056603773585","448.9056603773585","448.9056603773585","442.1391304347826","442.1391304347826","442.1391304347826"
"316","475.84671532846716","475.84671532846716","475.84671532846716","498.1307692307692","498.1307692307692","498.1307692307692","510.1261261261261","510.1261261261261","510.1261261261261","420.6388888888889","420.6388888888889","420.6388888888889"
"320","483.61290322580646","483.61290322580646","483.61290322580646","516.408","516.408","516.408","445.74782608695654","445.74782608695654","445.74782608695654","437.69827586206895","437.69827586206895","437.69827586206895"
"324","440.375","440.375","440.375","546.5886524822695","546.5886524822695","546.5886524822695","516.218487394958","516.218487394958","516.218487394958","464.7881355932203","464.7881355932203","464.7881355932203"
"328","449.6060606060606","449.6060606060606","449.6060606060606","501.02479338842977","501.02479338842977","501.02479338842977","506.9304347826087","506.9304347826087","506.9304347826087","453.015873015873","453.015873015873","453.015873015873"
"332","428.1418439716312","428.1418439716312","428.1418439716312","498.39669421487605","498.39669421487605","498.39669421487605","537.0265486725664","537.0265486725664","537.0265486725664","482.10526315789474","482.10526315789474","482.10526315789474"
"336","430.6811594202899","430.6811594202899","430.6811594202899","527.4206349206349","527.4206349206349","527.4206349206349","531.0409836065573","531.0409836065573","531.0409836065573","452.22935779816515","452.22935779816515","452.22935779816515"
"340","438.7536231884058","438.7536231884058","438.7536231884058","467.58196721311475","467.58196721311475","467.58196721311475","538.7413793103449","538.7413793103449","538.7413793103449","513.6725663716815","513.6725663716815","513.6725663716815"
"344","465.4577464788732","465.4577464788732","465.4577464788732","469.1803278688525","469.1803278688525","469.1803278688525","515.7410714285714","515.7410714285714","515.7410714285714","459","459","459"
"348","502.5931034482759","502.5931034482759","502.5931034482759","501.0381679389313","501.0381679389313","501.0381679389313","514.8034188034188","514.8034188034188","514.8034188034188","484.18446601941747","484.18446601941747","484.18446601941747"
"352","420.9380530973451","420.9380530973451","420.9380530973451","482.8421052631579","482.8421052631579","482.8421052631579","497.90434782608696","497.90434782608696","497.90434782608696","443.21238938053096","443.21238938053096","443.21238938053096"
"356","444.6449275362319","444.6449275362319","444.6449275362319","475.59016393442624","475.59016393442624","475.59016393442624","493.9145299145299","493.9145299145299","493.9145299145299","463.9433962264151","463.9433962264151","463.9433962264151"
"360","454.8","454.8","454.8","495.531746031746","495.531746031746","495.531746031746","536.7363636363636","536.7363636363636","536.7363636363636","467.7289719626168","467.7289719626168","467.7289719626168"
"364","472.6830985915493","472.6830985915493","472.6830985915493","507.96268656716416","507.96268656716416","507.96268656716416","498.3109243697479","498.3109243697479","498.3109243697479","461.2845528455285","461.2845528455285","461.2845528455285"
"368","454.3857142857143","454.3857142857143","454.3857142857143","467.75206611570246","467.75206611570246","467.75206611570246","546.3559322033898","546.3559322033898","546.3559322033898","459.1512605042017","459.1512605042017","459.1512605042017"
"372","441.27464788732397","441.27464788732397","441.27464788732397","475.8595041322314","475.8595041322314","475.8595041322314","561.8992248062016","561.8992248062016","561.8992248062016","458.8285714285714","458.8285714285714","458.8285714285714"
"376","451.5785714285714","451.5785714285714","451.5785714285714","519.4333333333333","519.4333333333333","519.4333333333333","520.7603305785124","520.7603305785124","520.7603305785124","453.1666666666667","453.1666666666667","453.1666666666667"
"380","463.3533834586466","463.3533834586466","463.3533834586466","533.4186046511628","533.4186046511628","533.4186046511628","503.75892857142856","503.75892857142856","503.75892857142856","467.0762711864407","467.0762711864407","467.0762711864407"
"384","460.2919708029197","460.2919708029197","460.2919708029197","472.462962962963","472.462962962963","472.462962962963","517.6612903225806","517.6612903225806","517.6612903225806","475.6910569105691","475.6910569105691","475.6910569105691"
"388","449.2290076335878","449.2290076335878","449.2290076335878","481.90909090909093","481.90909090909093","481.90909090909093","551.8294573643411","551.8294573643411","551.8294573643411","497.23728813559325","497.23728813559325","497.23728813559325"
"392","427.7022900763359","427.7022900763359","427.7022900763359","502.6666666666667","502.6666666666667","502.6666666666667","571.592","571.592","571.592","466.0381679389313","466.0381679389313","466.0381679389313"
"396","455.6737588652482","455.6737588652482","455.6737588652482","456.75182481751824","456.75182481751824","456.75182481751824","516.6754385964912","516.6754385964912","516.6754385964912","484.92727272727274","484.92727272727274","484.92727272727274"
"400","431.219696969697","431.219696969697","431.219696969697","456.40909090909093","456.40909090909093","456.40909090909093","556.825","556.825","556.825","492.4051724137931","492.4051724137931","492.4051724137931"
"404","434.6818181818182","434.6818181818182","434.6818181818182","490.59055118110234","490.59055118110234","490.59055118110234","483.01612903225805","483.01612903225805","483.01612903225805","426.03361344537814","426.03361344537814","426.03361344537814"
"408","406.4878048780488","406.4878048780488","406.4878048780488","452.7846153846154","452.7846153846154","452.7846153846154","516.8048780487804","516.8048780487804","516.8048780487804","429.3606557377049","429.3606557377049","429.3606557377049"
"412","432.7734375","432.7734375","432.7734375","484.4297520661157","484.4297520661157","484.4297520661157","508.168","508.168","508.168","461.8524590163934","461.8524590163934","461.8524590163934"
"416","430.76335877862596","430.76335877862596","430.76335877862596","456.2583333333333","456.2583333333333","456.2583333333333","518.7179487179487","518.7179487179487","518.7179487179487","433.4237288135593","433.4237288135593","433.4237288135593"
"420","473.36301369863014","473.36301369863014","473.36301369863014","467.9549549549549","467.9549549549549","467.9549549549549","525.0603448275862","525.0603448275862","525.0603448275862","465.1693548387097","465.1693548387097","465.1693548387097"
"424","421.26190476190476","421.26190476190476","421.26190476190476","464.22222222222223","464.22222222222223","464.22222222222223","555.0267857142857","555.0267857142857","555.0267857142857","468.176","468.176","468.176"
"428","368.0975609756098","368.0975609756098","368.0975609756098","497.26771653543307","497.26771653543307","497.26771653543307","489.1735537190083","489.1735537190083","489.1735537190083","453.0431034482759","453.0431034482759","453.0431034482759"
"432","417","417","417","463.7857142857143","463.7857142857143","463.7857142857143","513.8448275862069","513.8448275862069","513.8448275862069","463.95","463.95","463.95"
"436","406.8031496062992","406.8031496062992","406.8031496062992","438.1307692307692","438.1307692307692","438.1307692307692","495.9754098360656","495.9754098360656","495.9754098360656","430.7142857142857","430.7142857142857","430.7142857142857"
"440","372.11764705882354","372.11764705882354","372.11764705882354","479.6910569105691","479.6910569105691","479.6910569105691","546.4957264957264","546.4957264957264","546.4957264957264","483.20175438596493","483.20175438596493","483.20175438596493"
"444","414.3","414.3","414.3","503.2903225806452","503.2903225806452","503.2903225806452","586.9907407407408","586.9907407407408","586.9907407407408","446.5163934426229","446.5163934426229","446.5163934426229"
"448","430.8854961832061","430.8854961832061","430.8854961832061","464.05645161290323","464.05645161290323","464.05645161290323","561.957627118644","561.957627118644","561.957627118644","484.475","484.475","484.475"
"452","456.3284671532847","456.3284671532847","456.3284671532847","439.12820512820514","439.12820512820514","439.12820512820514","562.0840336134454","562.0840336134454","562.0840336134454","448.6756756756757","448.6756756756757","448.6756756756757"
"456","454.5735294117647","454.5735294117647","454.5735294117647","429.44736842105266","429.44736842105266","429.44736842105266","583.8925619834711","583.8925619834711","583.8925619834711","462.12698412698415","462.12698412698415","462.12698412698415"
"460","465.728","465.728","465.728","417.1484375","417.1484375","417.1484375","499.70588235294116","499.70588235294116","499.70588235294116","434.30232558139534","434.30232558139534","434.30232558139534"
"464","427.9159663865546","427.9159663865546","427.9159663865546","433.3809523809524","433.3809523809524","433.3809523809524","441.22935779816515","441.22935779816515","441.22935779816515","438.89166666666665","438.89166666666665","438.89166666666665"
"468","446.9848484848485","446.9848484848485","446.9848484848485","417.55737704918033","417.55737704918033","417.55737704918033","450.9428571428571","450.9428571428571","450.9428571428571","444.0272727272727","444.0272727272727","444.0272727272727"
"472","483.2421875","483.2421875","483.2421875","479.8045112781955","479.8045112781955","479.8045112781955","509.2457627118644","509.2457627118644","509.2457627118644","499.04545454545456","499.04545454545456","499.04545454545456"
"476","467.39166666666665","467.39166666666665","467.39166666666665","435.95384615384614","435.95384615384614","435.95384615384614","481.9491525423729","481.9491525423729","481.9491525423729","468.8346456692913","468.8346456692913","468.8346456692913"
"480","453","453","453","470.8655462184874","470.8655462184874","470.8655462184874","538.4642857142857","538.4642857142857","538.4642857142857","430","430","430"
"484","411.11724137931037","411.11724137931037","411.11724137931037","472.66355140186914","472.66355140186914","472.66355140186914","","","","454.1","454.1","454.1"
"488","432.530303030303","432.530303030303","432.530303030303","486.16","486.16","486.16","","","","451.869918699187","451.869918699187","451.869918699187"
"492","433.17557251908397","433.17557251908397","433.17557251908397","484.1","484.1","484.1","","","","463.60504201680675","463.60504201680675","463.60504201680675"
"496","447.672","447.672","447.672","539.5555555555555","539.5555555555555","539.5555555555555","","","","","",""
"500","476","476","476","492.1393442622951","492.1393442622951","492.1393442622951","","","","","",""
"504","392.76377952755905","392.76377952755905","392.76377952755905","496.65671641791045","496.65671641791045","496.65671641791045","","","","","",""
"508","422.6507936507937","422.6507936507937","422.6507936507937","472.01574803149606","472.01574803149606","472.01574803149606","","","","","",""
"512","465.5221238938053","465.5221238938053","465.5221238938053","473.8050847457627","473.8050847457627","473.8050847457627","","","","","",""
"516","446.2689075630252","446.2689075630252","446.2689075630252","469.0924369747899","469.0924369747899","469.0924369747899","","","","","",""
"520","448.55737704918033","448.55737704918033","448.55737704918033","500.06779661016947","500.06779661016947","500.06779661016947","","","","","",""
"524","495.696","495.696","495.696","396.9009009009009","396.9009009009009","396.9009009009009","","","","","",""
"528","494.6640625","494.6640625","494.6640625","474.0406504065041","474.0406504065041","474.0406504065041","","","","","",""
"532","502.40625","502.40625","502.40625","481.1344537815126","481.1344537815126","481.1344537815126","","","","","",""
"536","514.1967213114754","514.1967213114754","514.1967213114754","520.4028776978417","520.4028776978417","520.4028776978417","","","","","",""
"540","462.9059829059829","462.9059829059829","462.9059829059829","560.7833333333333","560.7833333333333","560.7833333333333","","","","","",""
"544","483.49624060150376","483.49624060150376","483.49624060150376","502.6589147286822","502.6589147286822","502.6589147286822","","","","","",""
"548","457.40909090909093","457.40909090909093","457.40909090909093","477.75","477.75","477.75","","","","","",""
